Country,Year,Literarcy rate,Disease_deaths,Road traffic death rate,Suicide rate,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),Deaths
Singapore,2015,96.82549,40,3.0 [2.4-3.7],7.56,0.273445334,0.731293349,0.542394532,3.729619007,0.912166592,3.425720423,0.483158825,4.8
Singapore,2015,96.82549,54,3.0 [2.4-3.7],7.56,0.273445334,0.731293349,0.542394532,3.729619007,0.912166592,3.425720423,0.483158825,4.8
Singapore,2015,96.82549,67,3.0 [2.4-3.7],7.56,0.273445334,0.731293349,0.542394532,3.729619007,0.912166592,3.425720423,0.483158825,4.8
Singapore,2016,97.04956,38,2.7 [2.2-3.4],7.3,0.27373756,0.731009829,0.547687655,3.730090544,0.913157476,3.429959661,0.487147648,4.8
Singapore,2016,97.04956,51,2.7 [2.2-3.4],7.3,0.27373756,0.731009829,0.547687655,3.730090544,0.913157476,3.429959661,0.487147648,4.8
Singapore,2016,97.04956,65,2.7 [2.2-3.4],7.3,0.27373756,0.731009829,0.547687655,3.730090544,0.913157476,3.429959661,0.487147648,4.8
Slovenia,2001,99.6,123,15.0 [12.7-17.5],24.6156,0.208591228,0.722774235,0.21385057,3.455355695,0.867362719,3.281002974,2.085905252,9.3
Slovenia,2001,99.6,170,15.0 [12.7-17.5],24.6156,0.208591228,0.722774235,0.21385057,3.455355695,0.867362719,3.281002974,2.085905252,9.3
Slovenia,2001,99.6,73,15.0 [12.7-17.5],24.6156,0.208591228,0.722774235,0.21385057,3.455355695,0.867362719,3.281002974,2.085905252,9.3
Slovenia,2004,99.65179,113,14.4 [12.0-16.9],22.288,0.209629834,0.723284739,0.220881477,3.463563532,0.884212088,3.183512297,2.187252483,9.3
Slovenia,2004,99.65179,153,14.4 [12.0-16.9],22.288,0.209629834,0.723284739,0.220881477,3.463563532,0.884212088,3.183512297,2.187252483,9.3
Slovenia,2004,99.65179,71,14.4 [12.0-16.9],22.288,0.209629834,0.723284739,0.220881477,3.463563532,0.884212088,3.183512297,2.187252483,9.3
Slovenia,2014,99.71005,44,5.5 [4.3-6.9],14.3636,0.211759558,0.724831825,0.23786671,3.454426113,0.910641115,2.891007561,2.22874177,9.2
Slovenia,2014,99.71005,70,5.5 [4.3-6.9],14.3636,0.211759558,0.724831825,0.23786671,3.454426113,0.910641115,2.891007561,2.22874177,9.2
Slovenia,2014,99.71005,94,5.5 [4.3-6.9],14.3636,0.211759558,0.724831825,0.23786671,3.454426113,0.910641115,2.891007561,2.22874177,9.2
Slovenia,2015,99.71476,101,6.0 [4.7-7.6],14.7524,0.211815809,0.725026392,0.238706321,3.453079606,0.909887539,2.879148071,2.233922468,9.6
Slovenia,2015,99.71476,45,6.0 [4.7-7.6],14.7524,0.211815809,0.725026392,0.238706321,3.453079606,0.909887539,2.879148071,2.233922468,9.6
Slovenia,2015,99.71476,74,6.0 [4.7-7.6],14.7524,0.211815809,0.725026392,0.238706321,3.453079606,0.909887539,2.879148071,2.233922468,9.6
Solomon Islands,2011,84.1,146,17.4 [15.5-19.2],18.5433,0.208774444,0.426976027,0.089354254,3.202625269,0.684437689,3.178369456,1.13613515,5.544
Solomon Islands,2011,84.1,165,17.4 [15.5-19.2],18.5433,0.208774444,0.426976027,0.089354254,3.202625269,0.684437689,3.178369456,1.13613515,5.544
Solomon Islands,2011,84.1,183,17.4 [15.5-19.2],18.5433,0.208774444,0.426976027,0.089354254,3.202625269,0.684437689,3.178369456,1.13613515,5.544
Somalia,2001,37.8,325,27.0 [20.8-33.2],16.5234,0.152431587,0.615231361,0.076424769,3.524824709,0.486671582,3.779879691,1.538440696,15.702
Somalia,2001,37.8,354,27.0 [20.8-33.2],16.5234,0.152431587,0.615231361,0.076424769,3.524824709,0.486671582,3.779879691,1.538440696,15.702
Somalia,2001,37.8,381,27.0 [20.8-33.2],16.5234,0.152431587,0.615231361,0.076424769,3.524824709,0.486671582,3.779879691,1.538440696,15.702
South Africa,2007,88.71725,442,32.4 [23.1-42.1],27.4165,0.179561938,0.632909032,0.205882087,4.0555803,1.074658358,3.74469559,1.600888047,12.973
South Africa,2007,88.71725,475,32.4 [23.1-42.1],27.4165,0.179561938,0.632909032,0.205882087,4.0555803,1.074658358,3.74469559,1.600888047,12.973
South Africa,2007,88.71725,511,32.4 [23.1-42.1],27.4165,0.179561938,0.632909032,0.205882087,4.0555803,1.074658358,3.74469559,1.600888047,12.973
South Africa,2009,92.89486,389,28.6 [19.8-37.5],29.2416,0.180477611,0.634574145,0.209829604,4.005829832,1.053356206,3.708588743,1.655148418,11.947
South Africa,2009,92.89486,435,28.6 [19.8-37.5],29.2416,0.180477611,0.634574145,0.209829604,4.005829832,1.053356206,3.708588743,1.655148418,11.947
South Africa,2009,92.89486,484,28.6 [19.8-37.5],29.2416,0.180477611,0.634574145,0.209829604,4.005829832,1.053356206,3.708588743,1.655148418,11.947
South Africa,2010,92.87732,375,28.6 [19.5-37.9],26.9164,0.180769782,0.635102793,0.21079526,3.99512451,1.042054258,3.699950401,1.663578901,11.257
South Africa,2010,92.87732,416,28.6 [19.5-37.9],26.9164,0.180769782,0.635102793,0.21079526,3.99512451,1.042054258,3.699950401,1.663578901,11.257
South Africa,2010,92.87732,462,28.6 [19.5-37.9],26.9164,0.180769782,0.635102793,0.21079526,3.99512451,1.042054258,3.699950401,1.663578901,11.257
South Africa,2011,93.10214,350,27.8 [18.8-37.1],24.4307,0.180965038,0.635429768,0.211381564,3.993370326,1.028783176,3.699571265,1.658580625,10.592
South Africa,2011,93.10214,397,27.8 [18.8-37.1],24.4307,0.180965038,0.635429768,0.211381564,3.993370326,1.028783176,3.699571265,1.658580625,10.592
South Africa,2011,93.10214,448,27.8 [18.8-37.1],24.4307,0.180965038,0.635429768,0.211381564,3.993370326,1.028783176,3.699571265,1.658580625,10.592
South Africa,2012,93.72947,298,26.5 [18.0-35.1],24.6346,0.181157881,0.635726386,0.212119329,3.99188977,1.014193683,3.700293991,1.649823218,9.993
South Africa,2012,93.72947,361,26.5 [18.0-35.1],24.6346,0.181157881,0.635726386,0.212119329,3.99188977,1.014193683,3.700293991,1.649823218,9.993
South Africa,2012,93.72947,426,26.5 [18.0-35.1],24.6346,0.181157881,0.635726386,0.212119329,3.99188977,1.014193683,3.700293991,1.649823218,9.993
South Africa,2014,94.1399,258,24.0 [16.4-31.7],25.2779,0.181524255,0.636220651,0.213669596,3.990246707,0.980083994,3.708790224,1.621200611,9.432
South Africa,2014,94.1399,316,24.0 [16.4-31.7],25.2779,0.181524255,0.636220651,0.213669596,3.990246707,0.980083994,3.708790224,1.621200611,9.432
South Africa,2014,94.1399,377,24.0 [16.4-31.7],25.2779,0.181524255,0.636220651,0.213669596,3.990246707,0.980083994,3.708790224,1.621200611,9.432
South Africa,2015,94.36792,250,24.1 [16.4-32.1],25.5519,0.181686454,0.636405039,0.214093981,3.990261602,0.96140566,3.717595237,1.601342455,9.259
South Africa,2015,94.36792,305,24.1 [16.4-32.1],25.5519,0.181686454,0.636405039,0.214093981,3.990261602,0.96140566,3.717595237,1.601342455,9.259
South Africa,2015,94.36792,362,24.1 [16.4-32.1],25.5519,0.181686454,0.636405039,0.214093981,3.990261602,0.96140566,3.717595237,1.601342455,9.259
South Sudan,2008,26.83128,364,23.0 [18.8-27.2],6.86,0.168287641,0.623417438,0.133251996,3.492096964,0.490049346,3.664607923,1.550595165,12.465
South Sudan,2008,26.83128,377,23.0 [18.8-27.2],6.86,0.168287641,0.623417438,0.133251996,3.492096964,0.490049346,3.664607923,1.550595165,12.465
South Sudan,2008,26.83128,391,23.0 [18.8-27.2],6.86,0.168287641,0.623417438,0.133251996,3.492096964,0.490049346,3.664607923,1.550595165,12.465
South Sudan,2015,31.97625,316,33.1 [26.6-39.5],6.41,0.168795451,0.625260018,0.135114871,3.535399027,0.499741041,3.686892091,1.551948353,11.072
South Sudan,2015,31.97625,328,33.1 [26.6-39.5],6.41,0.168795451,0.625260018,0.135114871,3.535399027,0.499741041,3.686892091,1.551948353,11.072
South Sudan,2015,31.97625,340,33.1 [26.6-39.5],6.41,0.168795451,0.625260018,0.135114871,3.535399027,0.499741041,3.686892091,1.551948353,11.072
Spain,2004,97.16512,110,11.7 [10.4-13.0],6.42,0.28048063,0.976320784,0.664298021,5.050649728,1.418556195,3.373110087,0.837302538,8.6
Spain,2004,97.16512,46,11.7 [10.4-13.0],6.42,0.28048063,0.976320784,0.664298021,5.050649728,1.418556195,3.373110087,0.837302538,8.6
Spain,2004,97.16512,79,11.7 [10.4-13.0],6.42,0.28048063,0.976320784,0.664298021,5.050649728,1.418556195,3.373110087,0.837302538,8.6
Spain,2005,97.75069,107,10.6 [9.4-11.8],5.97,0.280451854,0.978228207,0.670520729,5.076250591,1.42801437,3.358963377,0.838728781,8.8
Spain,2005,97.75069,44,10.6 [9.4-11.8],5.97,0.280451854,0.978228207,0.670520729,5.076250591,1.42801437,3.358963377,0.838728781,8.8
Spain,2005,97.75069,76,10.6 [9.4-11.8],5.97,0.280451854,0.978228207,0.670520729,5.076250591,1.42801437,3.358963377,0.838728781,8.8
Spain,2006,97.75214,103,9.6 [8.5-10.7],5.57,0.280387969,0.977790269,0.679390195,5.111355677,1.428885007,3.362960776,0.846887618,8.3
Spain,2006,97.75214,43,9.6 [8.5-10.7],5.57,0.280387969,0.977790269,0.679390195,5.111355677,1.428885007,3.362960776,0.846887618,8.3
Spain,2006,97.75214,73,9.6 [8.5-10.7],5.57,0.280387969,0.977790269,0.679390195,5.111355677,1.428885007,3.362960776,0.846887618,8.3
Spain,2007,97.93884,101,8.7 [7.7-9.8],5.4,0.280271733,0.977331342,0.690879841,5.161164915,1.422732076,3.386967716,0.863535704,8.5
Spain,2007,97.93884,43,8.7 [7.7-9.8],5.4,0.280271733,0.977331342,0.690879841,5.161164915,1.422732076,3.386967716,0.863535704,8.5
Spain,2007,97.93884,72,8.7 [7.7-9.8],5.4,0.280271733,0.977331342,0.690879841,5.161164915,1.422732076,3.386967716,0.863535704,8.5
Spain,2008,97.63061,43,6.9 [6.1-7.8],5.78,0.280144324,0.976918944,0.702687524,5.212749854,1.414857579,3.416201479,0.882635681,8.4
Spain,2008,97.63061,70,6.9 [6.1-7.8],5.78,0.280144324,0.976918944,0.702687524,5.212749854,1.414857579,3.416201479,0.882635681,8.4
Spain,2008,97.63061,97,6.9 [6.1-7.8],5.78,0.280144324,0.976918944,0.702687524,5.212749854,1.414857579,3.416201479,0.882635681,8.4
Spain,2009,97.67927,42,6.0 [5.2-6.8],5.62,0.28004663,0.976658774,0.712881733,5.253632592,1.40840613,3.441261696,0.898174308,8.3
Spain,2009,97.67927,67,6.0 [5.2-6.8],5.62,0.28004663,0.976658774,0.712881733,5.253632592,1.40840613,3.441261696,0.898174308,8.3
Spain,2009,97.67927,91,6.0 [5.2-6.8],5.62,0.28004663,0.976658774,0.712881733,5.253632592,1.40840613,3.441261696,0.898174308,8.3
Spain,2010,97.7489,40,5.4 [4.7-6.2],5.05,0.280010011,0.976577412,0.719541995,5.271058859,1.408640103,3.454534437,0.904202919,8.2
Spain,2010,97.7489,65,5.4 [4.7-6.2],5.05,0.280010011,0.976577412,0.719541995,5.271058859,1.408640103,3.454534437,0.904202919,8.2
Spain,2010,97.7489,88,5.4 [4.7-6.2],5.05,0.280010011,0.976577412,0.719541995,5.271058859,1.408640103,3.454534437,0.904202919,8.2
Spain,2011,97.78375,41,4.7 [4.1-5.4],5.1,0.280046696,0.976612088,0.723787691,5.272377747,1.412485431,3.460589669,0.903373373,8.3
Spain,2011,97.78375,63,4.7 [4.1-5.4],5.1,0.280046696,0.976612088,0.723787691,5.272377747,1.412485431,3.460589669,0.903373373,8.3
Spain,2011,97.78375,85,4.7 [4.1-5.4],5.1,0.280046696,0.976612088,0.723787691,5.272377747,1.412485431,3.460589669,0.903373373,8.3
Spain,2012,97.89454,39,4.3 [3.7-4.9],5.63,0.280139341,0.976648884,0.726458442,5.274071104,1.417658597,3.47057474,0.902212816,8.6
Spain,2012,97.89454,61,4.3 [3.7-4.9],5.63,0.280139341,0.976648884,0.726458442,5.274071104,1.417658597,3.47057474,0.902212816,8.6
Spain,2012,97.89454,82,4.3 [3.7-4.9],5.63,0.280139341,0.976648884,0.726458442,5.274071104,1.417658597,3.47057474,0.902212816,8.6
Spain,2013,98.07913,39,4.0 [3.4-4.6],6.16,0.280296688,0.976705062,0.729312639,5.275747581,1.426119531,3.48088208,0.900544604,8.3
Spain,2013,98.07913,59,4.0 [3.4-4.6],6.16,0.280296688,0.976705062,0.729312639,5.275747581,1.426119531,3.48088208,0.900544604,8.3
Spain,2013,98.07913,79,4.0 [3.4-4.6],6.16,0.280296688,0.976705062,0.729312639,5.275747581,1.426119531,3.48088208,0.900544604,8.3
Spain,2014,98.09372,38,4.2 [3.6-4.9],6.21,0.280512251,0.976731648,0.732196081,5.277068987,1.435110226,3.491549703,0.898279336,8.5
Spain,2014,98.09372,58,4.2 [3.6-4.9],6.21,0.280512251,0.976731648,0.732196081,5.277068987,1.435110226,3.491549703,0.898279336,8.5
Spain,2014,98.09372,77,4.2 [3.6-4.9],6.21,0.280512251,0.976731648,0.732196081,5.277068987,1.435110226,3.491549703,0.898279336,8.5
Spain,2015,98.14326,39,4.2 [3.6-5.0],5.64,0.280800531,0.976792541,0.733379421,5.278340958,1.446569338,3.506859465,0.895117114,9.1
Spain,2015,98.14326,58,4.2 [3.6-5.0],5.64,0.280800531,0.976792541,0.733379421,5.278340958,1.446569338,3.506859465,0.895117114,9.1
Spain,2015,98.14326,77,4.2 [3.6-5.0],5.64,0.280800531,0.976792541,0.733379421,5.278340958,1.446569338,3.506859465,0.895117114,9.1
Spain,2016,98.25051,38,4.1 [3.4-4.9],5.54,0.281139274,0.976830739,0.733354136,5.279232353,1.456722709,3.522660875,0.890793746,8.8
Spain,2016,98.25051,56,4.1 [3.4-4.9],5.54,0.281139274,0.976830739,0.733354136,5.279232353,1.456722709,3.522660875,0.890793746,8.8
Spain,2016,98.25051,74,4.1 [3.4-4.9],5.54,0.281139274,0.976830739,0.733354136,5.279232353,1.456722709,3.522660875,0.890793746,8.8
Sri Lanka,2001,90.68275,158,15.3 [13.6-17.0],22.3786,0.22570783,0.560198011,0.122497722,3.303534458,0.666367404,3.620191536,1.10921336,7.958
Sri Lanka,2001,90.68275,222,15.3 [13.6-17.0],22.3786,0.22570783,0.560198011,0.122497722,3.303534458,0.666367404,3.620191536,1.10921336,7.958
Sri Lanka,2001,90.68275,93,15.3 [13.6-17.0],22.3786,0.22570783,0.560198011,0.122497722,3.303534458,0.666367404,3.620191536,1.10921336,7.958
Sri Lanka,2006,90.80883,145,14.4 [12.9-15.9],18.4051,0.229760441,0.565501695,0.130167199,3.343777533,0.668991797,3.513483574,1.065065599,7.576
Sri Lanka,2006,90.80883,209,14.4 [12.9-15.9],18.4051,0.229760441,0.565501695,0.130167199,3.343777533,0.668991797,3.513483574,1.065065599,7.576
Sri Lanka,2006,90.80883,80,14.4 [12.9-15.9],18.4051,0.229760441,0.565501695,0.130167199,3.343777533,0.668991797,3.513483574,1.065065599,7.576
Sri Lanka,2008,90.55795,171,14.2 [12.7-15.7],17.4714,0.2309043,0.566129475,0.134148881,3.35107262,0.666132409,3.485302709,1.040652448,7.77
Sri Lanka,2008,90.55795,249,14.2 [12.7-15.7],17.4714,0.2309043,0.566129475,0.134148881,3.35107262,0.666132409,3.485302709,1.040652448,7.77
Sri Lanka,2008,90.55795,90,14.2 [12.7-15.7],17.4714,0.2309043,0.566129475,0.134148881,3.35107262,0.666132409,3.485302709,1.040652448,7.77
Sri Lanka,2010,91.18136,131,14.2 [12.7-15.7],21.8653,0.232103022,0.566732585,0.138607532,3.356973857,0.663688707,3.466103386,1.016418731,7.369
Sri Lanka,2010,91.18136,190,14.2 [12.7-15.7],21.8653,0.232103022,0.566732585,0.138607532,3.356973857,0.663688707,3.466103386,1.016418731,7.369
Sri Lanka,2010,91.18136,74,14.2 [12.7-15.7],21.8653,0.232103022,0.566732585,0.138607532,3.356973857,0.663688707,3.466103386,1.016418731,7.369
Sri Lanka,2015,92.61417,131,13.9 [12.4-15.4],14.6994,0.236051127,0.568385898,0.152627971,3.36690569,0.664021601,3.446116998,0.967582099,6.98
Sri Lanka,2015,92.61417,190,13.9 [12.4-15.4],14.6994,0.236051127,0.568385898,0.152627971,3.36690569,0.664021601,3.446116998,0.967582099,6.98
Sri Lanka,2015,92.61417,74,13.9 [12.4-15.4],14.6994,0.236051127,0.568385898,0.152627971,3.36690569,0.664021601,3.446116998,0.967582099,6.98
Sri Lanka,2016,92.3869,131,14.7 [13.2-16.2],14.1734,0.237026966,0.568731516,0.155747584,3.368449165,0.664478779,3.444301145,0.958812646,6.896
Sri Lanka,2016,92.3869,191,14.7 [13.2-16.2],14.1734,0.237026966,0.568731516,0.155747584,3.368449165,0.664478779,3.444301145,0.958812646,6.896
Sri Lanka,2016,92.3869,73,14.7 [13.2-16.2],14.1734,0.237026966,0.568731516,0.155747584,3.368449165,0.664478779,3.444301145,0.958812646,6.896
Sudan,2000,61.34587,250,25.5 [21.1-29.9],5.56,0.170029186,0.738878219,0.116574618,4.81593681,1.220315732,3.786425501,0.640798644,9.699
Sudan,2000,61.34587,284,25.5 [21.1-29.9],5.56,0.170029186,0.738878219,0.116574618,4.81593681,1.220315732,3.786425501,0.640798644,9.699
Sudan,2000,61.34587,317,25.5 [21.1-29.9],5.56,0.170029186,0.738878219,0.116574618,4.81593681,1.220315732,3.786425501,0.640798644,9.699
Sudan,2008,53.51738,220,24.7 [20.7-28.7],5.19,0.173042282,0.742510472,0.130155513,4.860351206,1.279501579,3.786997629,0.641441275,8.381
Sudan,2008,53.51738,250,24.7 [20.7-28.7],5.19,0.173042282,0.742510472,0.130155513,4.860351206,1.279501579,3.786997629,0.641441275,8.381
Sudan,2008,53.51738,280,24.7 [20.7-28.7],5.19,0.173042282,0.742510472,0.130155513,4.860351206,1.279501579,3.786997629,0.641441275,8.381
Sudan,2015,58.60132,197,25.1 [21.3-29.0],4.89,0.175416683,0.746422594,0.14341345,4.890962976,1.392090694,3.78289608,0.646410808,7.012
Sudan,2015,58.60132,227,25.1 [21.3-29.0],4.89,0.175416683,0.746422594,0.14341345,4.890962976,1.392090694,3.78289608,0.646410808,7.012
Sudan,2015,58.60132,256,25.1 [21.3-29.0],4.89,0.175416683,0.746422594,0.14341345,4.890962976,1.392090694,3.78289608,0.646410808,7.012
Suriname,2004,89.59806,160,29.4 [22.1-38.3],26.6292,0.1834895,0.862066807,0.264648067,4.513035657,0.69235082,3.927429276,1.746650691,8.494
Suriname,2004,89.59806,216,29.4 [22.1-38.3],26.6292,0.1834895,0.862066807,0.264648067,4.513035657,0.69235082,3.927429276,1.746650691,8.494
Suriname,2004,89.59806,269,29.4 [22.1-38.3],26.6292,0.1834895,0.862066807,0.264648067,4.513035657,0.69235082,3.927429276,1.746650691,8.494
Suriname,2008,94.62094,146,24.4 [18.4-31.6],26.7012,0.184765556,0.864316363,0.279360586,4.528492525,0.686334356,4.003284889,1.765620367,7.452
Suriname,2008,94.62094,200,24.4 [18.4-31.6],26.7012,0.184765556,0.864316363,0.279360586,4.528492525,0.686334356,4.003284889,1.765620367,7.452
Suriname,2008,94.62094,251,24.4 [18.4-31.6],26.7012,0.184765556,0.864316363,0.279360586,4.528492525,0.686334356,4.003284889,1.765620367,7.452
Suriname,2010,94.67575,139,19.5 [14.6-25.4],27.4213,0.185436413,0.865460053,0.287533796,4.536962815,0.681531048,4.02765806,1.771608352,7.109
Suriname,2010,94.67575,194,19.5 [14.6-25.4],27.4213,0.185436413,0.865460053,0.287533796,4.536962815,0.681531048,4.02765806,1.771608352,7.109
Suriname,2010,94.67575,246,19.5 [14.6-25.4],27.4213,0.185436413,0.865460053,0.287533796,4.536962815,0.681531048,4.02765806,1.771608352,7.109
Suriname,2012,92.86866,136,15.7 [11.6-20.7],26.823,0.185819838,0.866393424,0.29368835,4.544446827,0.68411897,4.028037449,1.770512896,7.418
Suriname,2012,92.86866,188,15.7 [11.6-20.7],26.823,0.185819838,0.866393424,0.29368835,4.544446827,0.68411897,4.028037449,1.770512896,7.418
Suriname,2012,92.86866,238,15.7 [11.6-20.7],26.823,0.185819838,0.866393424,0.29368835,4.544446827,0.68411897,4.028037449,1.770512896,7.418
Suriname,2015,95.53899,136,11.4 [8.2-15.5],25.9135,0.186523801,0.868295959,0.303177947,4.558143654,0.69175457,4.005940166,1.766552872,7.215
Suriname,2015,95.53899,182,11.4 [8.2-15.5],25.9135,0.186523801,0.868295959,0.303177947,4.558143654,0.69175457,4.005940166,1.766552872,7.215
Suriname,2015,95.53899,227,11.4 [8.2-15.5],25.9135,0.186523801,0.868295959,0.303177947,4.558143654,0.69175457,4.005940166,1.766552872,7.215
Sweden,2003,99.0,53,6.0 [5.2-6.9],11.6806,0.280626848,1.062509429,0.519966311,5.326195894,0.617815193,4.551847429,1.684414248,10.4
Sweden,2003,99.0,68,6.0 [5.2-6.9],11.6806,0.280626848,1.062509429,0.519966311,5.326195894,0.617815193,4.551847429,1.684414248,10.4
Sweden,2003,99.0,83,6.0 [5.2-6.9],11.6806,0.280626848,1.062509429,0.519966311,5.326195894,0.617815193,4.551847429,1.684414248,10.4
Switzerland,2003,99.0,51,7.7 [6.5-9.1],13.8352,0.26042706,0.952569756,0.551173043,5.352210209,1.195468752,3.957172054,1.436158487,8.6
Switzerland,2003,99.0,71,7.7 [6.5-9.1],13.8352,0.26042706,0.952569756,0.551173043,5.352210209,1.195468752,3.957172054,1.436158487,8.6
Switzerland,2003,99.0,92,7.7 [6.5-9.1],13.8352,0.26042706,0.952569756,0.551173043,5.352210209,1.195468752,3.957172054,1.436158487,8.6
Tajikistan,2000,99.45068,139,19.5 [17.0-22.0],5.08,0.177122068,0.659906496,0.100226131,2.506581882,0.429728679,2.593905701,2.183955792,7.54
Tajikistan,2000,99.45068,170,19.5 [17.0-22.0],5.08,0.177122068,0.659906496,0.100226131,2.506581882,0.429728679,2.593905701,2.183955792,7.54
Tajikistan,2000,99.45068,200,19.5 [17.0-22.0],5.08,0.177122068,0.659906496,0.100226131,2.506581882,0.429728679,2.593905701,2.183955792,7.54
Tajikistan,2010,99.7,105,18.7 [16.9-20.6],4.98,0.179821044,0.663796707,0.109359124,2.512845042,0.454216699,2.536077506,2.265389236,5.934
Tajikistan,2010,99.7,135,18.7 [16.9-20.6],4.98,0.179821044,0.663796707,0.109359124,2.512845042,0.454216699,2.536077506,2.265389236,5.934
Tajikistan,2010,99.7,166,18.7 [16.9-20.6],4.98,0.179821044,0.663796707,0.109359124,2.512845042,0.454216699,2.536077506,2.265389236,5.934
Tajikistan,2014,99.76841,127,18.4 [16.8-19.9],5.11,0.181038182,0.665199131,0.114296348,2.51907384,0.464154567,2.545510125,2.233952332,5.512
Tajikistan,2014,99.76841,159,18.4 [16.8-19.9],5.11,0.181038182,0.665199131,0.114296348,2.51907384,0.464154567,2.545510125,2.233952332,5.512
Tajikistan,2014,99.76841,95,18.4 [16.8-19.9],5.11,0.181038182,0.665199131,0.114296348,2.51907384,0.464154567,2.545510125,2.233952332,5.512
Tajikistan,2015,99.78105,125,18.4 [16.8-19.9],5.19,0.181397222,0.665571516,0.115779061,2.520781243,0.465956367,2.54975999,2.218595141,5.43
Tajikistan,2015,99.78105,157,18.4 [16.8-19.9],5.19,0.181397222,0.665571516,0.115779061,2.520781243,0.465956367,2.54975999,2.218595141,5.43
Tajikistan,2015,99.78105,93,18.4 [16.8-19.9],5.19,0.181397222,0.665571516,0.115779061,2.520781243,0.465956367,2.54975999,2.218595141,5.43
Thailand,2000,92.64654,139,39.0 [35.2-42.8],11.5867,0.224566326,0.536608699,0.143908755,3.29135023,0.903439309,3.090919502,0.941827988,6.043
Thailand,2000,92.64654,204,39.0 [35.2-42.8],11.5867,0.224566326,0.536608699,0.143908755,3.29135023,0.903439309,3.090919502,0.941827988,6.043
Thailand,2000,92.64654,265,39.0 [35.2-42.8],11.5867,0.224566326,0.536608699,0.143908755,3.29135023,0.903439309,3.090919502,0.941827988,6.043
Thailand,2005,93.50647,128,38.9 [34.9-42.9],8.52,0.227950396,0.540280311,0.150723869,3.310819714,0.917914894,3.128015926,0.888715681,6.323
Thailand,2005,93.50647,183,38.9 [34.9-42.9],8.52,0.227950396,0.540280311,0.150723869,3.310819714,0.917914894,3.128015926,0.888715681,6.323
Thailand,2005,93.50647,236,38.9 [34.9-42.9],8.52,0.227950396,0.540280311,0.150723869,3.310819714,0.917914894,3.128015926,0.888715681,6.323
Thailand,2010,96.43091,106,38.3 [34.3-42.4],7.29,0.230748596,0.540729462,0.160564185,3.316719281,0.789128966,3.102539597,0.866558349,6.307
Thailand,2010,96.43091,161,38.3 [34.3-42.4],7.29,0.230748596,0.540729462,0.160564185,3.316719281,0.789128966,3.102539597,0.866558349,6.307
Thailand,2010,96.43091,216,38.3 [34.3-42.4],7.29,0.230748596,0.540729462,0.160564185,3.316719281,0.789128966,3.102539597,0.866558349,6.307
Thailand,2013,93.70207,154,36.0 [32.3-39.8],6.59,0.232316316,0.541419043,0.166388182,3.320248059,0.7954568,3.092496252,0.877508429,6.547
Thailand,2013,93.70207,211,36.0 [32.3-39.8],6.59,0.232316316,0.541419043,0.166388182,3.320248059,0.7954568,3.092496252,0.877508429,6.547
Thailand,2013,93.70207,96,36.0 [32.3-39.8],6.59,0.232316316,0.541419043,0.166388182,3.320248059,0.7954568,3.092496252,0.877508429,6.547
Thailand,2015,92.86831,149,32.8 [29.5-36.1],7.15,0.233555814,0.542134735,0.169914086,3.324272792,0.811829619,3.085863643,0.892095241,6.724
Thailand,2015,92.86831,205,32.8 [29.5-36.1],7.15,0.233555814,0.542134735,0.169914086,3.324272792,0.811829619,3.085863643,0.892095241,6.724
Thailand,2015,92.86831,92,32.8 [29.5-36.1],7.15,0.233555814,0.542134735,0.169914086,3.324272792,0.811829619,3.085863643,0.892095241,6.724
Togo,2000,53.1776,301,30.1 [24.4-35.8],17.2777,0.163296725,0.626490136,0.104917291,2.901275366,0.442231135,3.628533404,0.964922013,11.898
Togo,2000,53.1776,322,30.1 [24.4-35.8],17.2777,0.163296725,0.626490136,0.104917291,2.901275366,0.442231135,3.628533404,0.964922013,11.898
Togo,2000,53.1776,343,30.1 [24.4-35.8],17.2777,0.163296725,0.626490136,0.104917291,2.901275366,0.442231135,3.628533404,0.964922013,11.898
Togo,2006,56.88837,316,31.2 [25.2-37.3],19.1923,0.163341757,0.627208167,0.103857419,2.901280048,0.457143139,3.648626155,0.961789658,10.919
Togo,2006,56.88837,332,31.2 [25.2-37.3],19.1923,0.163341757,0.627208167,0.103857419,2.901280048,0.457143139,3.648626155,0.961789658,10.919
Togo,2006,56.88837,349,31.2 [25.2-37.3],19.1923,0.163341757,0.627208167,0.103857419,2.901280048,0.457143139,3.648626155,0.961789658,10.919
Togo,2009,57.09338,306,31.3 [25.2-37.4],18.4733,0.163469181,0.628094812,0.103037477,2.900811171,0.460778395,3.653437089,0.968085647,10.488
Togo,2009,57.09338,321,31.3 [25.2-37.4],18.4733,0.163469181,0.628094812,0.103037477,2.900811171,0.460778395,3.653437089,0.968085647,10.488
Togo,2009,57.09338,338,31.3 [25.2-37.4],18.4733,0.163469181,0.628094812,0.103037477,2.900811171,0.460778395,3.653437089,0.968085647,10.488
Togo,2011,60.40994,276,31.1 [25.2-37.1],18.1197,0.163580108,0.628335101,0.103011359,2.901165162,0.463776539,3.654931632,0.96858008,9.98
Togo,2011,60.40994,291,31.1 [25.2-37.1],18.1197,0.163580108,0.628335101,0.103011359,2.901165162,0.463776539,3.654931632,0.96858008,9.98
